Bank Code,Bank,Branch Code,Branch Name,Status,Effective Date
1,KCB Bank Limited,263,Biashara Street ,Open,2001-01-01
1,KCB Bank Limited,181,Bomet ,Open,2001-01-01
1,KCB Bank Limited,228,Bondo ,Open,2001-01-01
1,KCB Bank Limited,197,Bungoma ,Open,2001-01-01
1,KCB Bank Limited,205,Buruburu ,Open,2001-01-01
1,KCB Bank Limited,229,Busia ,Open,2001-01-01
1,KCB Bank Limited,171,Cannon House Branch ,Closed - 01-JAN-99,2001-01-01
1,KCB Bank Limited,201,Capital Hill ,Open,2001-01-01
1,KCB Bank Limited,139,Card Centre ,Open,2001-01-01
1,KCB Bank Limited,206,Chogoria ,Open,2001-01-01
1,KCB Bank Limited,196,Chuka ,Open,2001-01-01
1,KCB Bank Limited,118,City Centre ,Closed - 01-JAN-99,2001-01-01
1,KCB Bank Limited,292,Cpc Bulk Corporate Cheques ,Open,2001-01-01
1,KCB Bank Limited,302,Diaspora ,Open,2013-02-13
1,KCB Bank Limited,91,Eastleigh ,Open,2001-01-01
1,KCB Bank Limited,252,Egerton University ,Open,2001-01-01
1,KCB Bank Limited,163,Eldama Ravine ,Open,2001-01-01
1,KCB Bank Limited,109,Eldoret ,Open,2001-01-01
1,KCB Bank Limited,215,Emali ,Open,2001-01-01
1,KCB Bank Limited,116,Embu ,Open,2001-01-01
1,KCB Bank Limited,325,Garden City,Open,2016-01-30
1,KCB Bank Limited,290,Garden Plaza ,Open,2001-01-01
1,KCB Bank Limited,169,Garissa ,Open,2001-01-01
1,KCB Bank Limited,226,Garsen ,Open,2001-01-01
1,KCB Bank Limited,204,Gateway Msa Road ,Open,2001-01-01
1,KCB Bank Limited,214,Gatundu ,Open,2001-01-01
1,KCB Bank Limited,257,Gikomba ,Open,2001-01-01
1,KCB Bank Limited,159,Gilgil ,Open,2001-01-01
1,KCB Bank Limited,193,Githunguri ,Open,2001-01-01
1,KCB Bank Limited,288,Haile Selassie ,Open,2001-01-01
1,KCB Bank Limited,156,Harambee Plaza Branch ,Closed - 01-JAN-99,2001-01-01
1,KCB Bank Limited,94,Head Office ,Open,2001-01-01
1,KCB Bank Limited,96,Head Office Finance,Open,2011-08-30
1,KCB Bank Limited,146,Hola ,Open,2001-01-01
1,KCB Bank Limited,230,Homa Bay ,Open,2001-01-01
1,KCB Bank Limited,170,Homa Bay Branch ,Closed - 01-JAN-99,2001-01-01
1,KCB Bank Limited,306,Hurlingham,Open,2013-07-04
1,KCB Bank Limited,113,Industrial Area Nairobi ,Open,2001-01-01
1,KCB Bank Limited,284,Isibania ,Open,2001-01-01
1,KCB Bank Limited,216,Isiolo ,Open,2001-01-01
1,KCB Bank Limited,158,Iten ,Open,2001-01-01
1,KCB Bank Limited,326,JKIA,Open,2016-02-28
1,KCB Bank Limited,137,Jogoo Rd Nairobi ,Open,2001-01-01
1,KCB Bank Limited,152,Kabarnet ,Open,2001-01-01
1,KCB Bank Limited,131,Kajiado ,Open,2001-01-01
1,KCB Bank Limited,110,Kakamega ,Open,2001-01-01
1,KCB Bank Limited,207,Kangare ,Open,2001-01-01
1,KCB Bank Limited,117,Kangema ,Open,2001-01-01
1,KCB Bank Limited,151,Kapenguria ,Open,2001-01-01
1,KCB Bank Limited,166,Kapsabet ,Open,2001-01-01
1,KCB Bank Limited,182,Kapsokwony Branch ,Closed - 01-JAN-99,2001-01-01
1,KCB Bank Limited,231,Kapsowar ,Open,2001-01-01
1,KCB Bank Limited,120,Karatina ,Open,2001-01-01
1,KCB Bank Limited,202,Karen ,Open,2001-01-01
1,KCB Bank Limited,260,Kariobangi ,Open,2001-01-01
1,KCB Bank Limited,309,Kasarani Branch,Open,2013-08-19
1,KCB Bank Limited,254,Kawangare ,Open,2001-01-01
1,KCB Bank Limited,324,Kayole,Open,2015-11-06
1,KCB Bank Limited,315,KCB Changamwe,Open,2014-12-05
1,KCB Bank Limited,92,KCB CPC,Open,2001-01-01
1,KCB Bank Limited,133,KCB Custody services,Open,2001-01-01
1,KCB Bank Limited,312,KCB Eldoret East,Open,2014-02-12
1,KCB Bank Limited,168,KCB Eldoret West,Open,2001-01-01
1,KCB Bank Limited,217,KCB Flamingo,Open,2001-01-01
1,KCB Bank Limited,323,KCB Gigiri Square,Open,2015-04-15
1,KCB Bank Limited,321,KCB ICD Kibarani,Open,2015-04-15
1,KCB Bank Limited,314,KCB JKUAT,Open,2014-08-25
1,KCB Bank Limited,311,KCB Kabartonjo,Open,2013-10-29
1,KCB Bank Limited,319,KCB Kitale Advantage,Open,2015-04-07
1,KCB Bank Limited,320,KCB Lavington,Open,2015-04-01
1,KCB Bank Limited,310,KCB Maasai Mara,Open,2013-09-25
1,KCB Bank Limited,316,KCB Makongeni,Open,2015-02-24
1,KCB Bank Limited,331,KCB Mogotio,Open,2017-03-14
1,KCB Bank Limited,318,KCB Moi Referral Hospital,Open,2015-04-01
1,KCB Bank Limited,330,KCB NextGen,Open,2017-02-10
1,KCB Bank Limited,322,KCB Riverside Advantage,Open,2015-04-15
1,KCB Bank Limited,317,KCB Syokimau,Open,2015-04-01
1,KCB Bank Limited,332,KCB Upperhill Platinum,Open,2017-01-13
1,KCB Bank Limited,178,Kehancha ,Closed - 01-JAN-99,2001-01-01
1,KCB Bank Limited,232,Kehancha ,Open,2001-01-01
1,KCB Bank Limited,225,Kengeleni ,Open,2001-01-01
1,KCB Bank Limited,128,Kenyatta Avenue ,Closed - 01-JAN-99,2001-01-01
1,KCB Bank Limited,106,Kericho ,Open,2001-01-01
1,KCB Bank Limited,328,Kericho East,Open,2016-03-01
1,KCB Bank Limited,233,Keroka ,Open,2001-01-01
1,KCB Bank Limited,195,Kerugoya ,Open,2001-01-01
1,KCB Bank Limited,119,Kiambu ,Open,2001-01-01
1,KCB Bank Limited,208,Kianyaga ,Open,2001-01-01
1,KCB Bank Limited,307,Kibera,Open,2013-07-04
1,KCB Bank Limited,164,Kibwezi ,Open,2001-01-01
1,KCB Bank Limited,104,Kicc ,Open,2001-01-01
1,KCB Bank Limited,313,Kikim,Open,2014-04-22
1,KCB Bank Limited,129,Kikuyu ,Open,2001-01-01
1,KCB Bank Limited,234,Kilgoris ,Open,2001-01-01
1,KCB Bank Limited,174,Kilifi ,Open,2001-01-01
1,KCB Bank Limited,111,Kilindini Mombasa ,Open,2001-01-01
1,KCB Bank Limited,255,Kimathi ,Open,2001-01-01
1,KCB Bank Limited,235,Kimilili ,Open,2001-01-01
1,KCB Bank Limited,101,Kipande House ,Open,2001-01-01
1,KCB Bank Limited,251,Kiriaini ,Open,2001-01-01
1,KCB Bank Limited,287,Kisauni ,Open,2001-01-01
1,KCB Bank Limited,285,Kiserian ,Open,2001-01-01
1,KCB Bank Limited,191,Kisii ,Open,2001-01-01
1,KCB Bank Limited,303,Kisii West ,Open,2013-07-18
1,KCB Bank Limited,105,Kisumu ,Open,2001-01-01
1,KCB Bank Limited,297,Kisumu Airport,Open,2012-05-14
1,KCB Bank Limited,246,Kisumu West ,Open,2001-01-01
1,KCB Bank Limited,149,Kitale ,Open,2001-01-01
1,KCB Bank Limited,162,Kitengela ,Open,2001-01-01
1,KCB Bank Limited,135,Kitui ,Open,2001-01-01
1,KCB Bank Limited,258,Kwale ,Open,2001-01-01
1,KCB Bank Limited,267,Kyuso ,Open,2001-01-01
1,KCB Bank Limited,173,Lamu ,Open,2001-01-01
1,KCB Bank Limited,155,Limuru ,Open,2001-01-01
1,KCB Bank Limited,236,Litein ,Open,2001-01-01
1,KCB Bank Limited,144,Lodwar ,Open,2001-01-01
1,KCB Bank Limited,142,Loitokitok ,Open,2001-01-01
1,KCB Bank Limited,203,Lokichogio ,Open,2001-01-01
1,KCB Bank Limited,237,Londiani Branch ,Open,2001-01-01
1,KCB Bank Limited,238,Luanda ,Open,2001-01-01
1,KCB Bank Limited,194,Machakos ,Open,2001-01-01
1,KCB Bank Limited,278,Makindu ,Open,2001-01-01
1,KCB Bank Limited,327,Makutano,Open,2016-03-01
1,KCB Bank Limited,211,Makuyu ,Open,2001-01-01
1,KCB Bank Limited,239,Malaba ,Open,2001-01-01
1,KCB Bank Limited,199,Malindi ,Open,2001-01-01
1,KCB Bank Limited,150,Mandera ,Open,2001-01-01
1,KCB Bank Limited,154,Maralal ,Open,2001-01-01
1,KCB Bank Limited,220,Mariakani ,Open,2001-01-01
1,KCB Bank Limited,247,Marigat ,Open,2001-01-01
1,KCB Bank Limited,140,Marsabit ,Open,2001-01-01
1,KCB Bank Limited,249,Mashariki ,Open,2001-01-01
1,KCB Bank Limited,270,Masii ,Open,2001-01-01
1,KCB Bank Limited,134,Matuu ,Open,2001-01-01
1,KCB Bank Limited,253,Maua ,Open,2001-01-01
1,KCB Bank Limited,183,Mbale ,Open,2001-01-01
1,KCB Bank Limited,304,Mbita,Open,2013-07-18
1,KCB Bank Limited,271,Menengai Crater,Open,2001-01-01
1,KCB Bank Limited,160,Menengai Crater Branch ,Closed - 01-JAN-99,2001-01-01
1,KCB Bank Limited,123,Meru ,Open,2001-01-01
1,KCB Bank Limited,192,Migori ,Open,2001-01-01
1,KCB Bank Limited,175,Milimani ,Open,2001-01-01
1,KCB Bank Limited,0,MOI AVENUE BRANCH,Closed - 01-JAN-99,2001-01-01
1,KCB Bank Limited,100,Moi Avenue Nairobi ,Open,2001-01-01
1,KCB Bank Limited,299,Moi International Airport,Open,2012-09-24
1,KCB Bank Limited,248,Mois Bridge ,Open,2001-01-01
1,KCB Bank Limited,296,Mombasa High Court,Open,2012-05-14
1,KCB Bank Limited,127,Moyale ,Open,2001-01-01
1,KCB Bank Limited,221,Mpeketoni ,Open,2001-01-01
1,KCB Bank Limited,222,Mtitu Andei ,Open,2001-01-01
1,KCB Bank Limited,93,Mtwapa ,Closed - 01-JAN-99,2001-01-01
1,KCB Bank Limited,223,Mtwapa ,Open,2001-01-01
1,KCB Bank Limited,240,Muhoroni ,Open,2001-01-01
1,KCB Bank Limited,126,Muindi Mbingu Street Branch ,Closed - 01-JAN-99,2001-01-01
1,KCB Bank Limited,177,Mukuruweini ,Open,2001-01-01
1,KCB Bank Limited,124,Mumias ,Open,2001-01-01
1,KCB Bank Limited,115,Muranga ,Open,2001-01-01
1,KCB Bank Limited,219,Mutomo ,Open,2001-01-01
1,KCB Bank Limited,136,Mvita ,Open,2001-01-01
1,KCB Bank Limited,212,Mwea ,Open,2001-01-01
1,KCB Bank Limited,286,Mwembe Tayari ,Open,2001-01-01
1,KCB Bank Limited,148,Mwingi ,Open,2001-01-01
1,KCB Bank Limited,295,Nairobi High Court,Open,2012-02-04
1,KCB Bank Limited,190,Naivasha ,Open,2001-01-01
1,KCB Bank Limited,103,Nakuru ,Open,2001-01-01
1,KCB Bank Limited,256,Namanga ,Open,2001-01-01
1,KCB Bank Limited,143,Nandi Hills ,Open,2001-01-01
1,KCB Bank Limited,125,Nanyuki ,Open,2001-01-01
1,KCB Bank Limited,250,Naro Moro ,Open,2001-01-01
1,KCB Bank Limited,184,Narok ,Open,2001-01-01
1,KCB Bank Limited,266,Ngara ,Open,2001-01-01
1,KCB Bank Limited,213,Njambini ,Open,2001-01-01
1,KCB Bank Limited,218,Njoro ,Open,2001-01-01
1,KCB Bank Limited,209,Nkubu ,Open,2001-01-01
1,KCB Bank Limited,122,Nyahururu ,Open,2001-01-01
1,KCB Bank Limited,300,Nyali,Open,2012-11-26
1,KCB Bank Limited,176,Nyamira ,Open,2001-01-01
1,KCB Bank Limited,112,Nyeri ,Open,2001-01-01
1,KCB Bank Limited,210,Ol Kalou ,Open,2001-01-01
1,KCB Bank Limited,179,Ol Kalou Branch ,Closed - 01-JAN-99,2001-01-01
1,KCB Bank Limited,161,Ongata Rongai ,Open,2001-01-01
1,KCB Bank Limited,89,Operations Processing Center ,Closed - 01-JAN-99,2001-01-01
1,KCB Bank Limited,185,Othaya ,Open,2001-01-01
1,KCB Bank Limited,241,Oyugis ,Open,2001-01-01
1,KCB Bank Limited,98,Payroll Center ,Closed - 01-JAN-99,2001-01-01
1,KCB Bank Limited,298,Port Victoria,Open,2012-07-05
1,KCB Bank Limited,259,Prestige Plaza ,Open,2001-01-01
1,KCB Bank Limited,114,River Road ,Open,2001-01-01
1,KCB Bank Limited,283,Rongo ,Open,2001-01-01
1,KCB Bank Limited,147,Ruiru ,Open,2001-01-01
1,KCB Bank Limited,289,Salama House Mortgage Centre,Open,2001-01-01
1,KCB Bank Limited,141,Sarit Centre ,Open,2001-01-01
1,KCB Bank Limited,291,Sarit Centre Mortgage Centre,Open,2011-08-19
1,KCB Bank Limited,244,Serem ,Open,2001-01-01
1,KCB Bank Limited,121,Siaya ,Open,2001-01-01
1,KCB Bank Limited,245,Sondu ,Open,2001-01-01
1,KCB Bank Limited,305,Sori,Open,2013-07-04
1,KCB Bank Limited,189,Sotik ,Open,2001-01-01
1,KCB Bank Limited,97,Swift Center ,Closed - 01-JAN-99,2001-01-01
1,KCB Bank Limited,130,Tala ,Open,2001-01-01
1,KCB Bank Limited,224,Taveta ,Open,2001-01-01
1,KCB Bank Limited,108,Thika ,Open,2001-01-01
1,KCB Bank Limited,308,Thika Road Mall Branch,Open,2013-08-19
1,KCB Bank Limited,107,Tom Mboya ,Open,2001-01-01
1,KCB Bank Limited,272,Town Centre ,Open,2001-01-01
1,KCB Bank Limited,132,Town Centre Mombasa ,Closed - 01-JAN-99,2001-01-01
1,KCB Bank Limited,293,Trade Services,Open,2011-08-19
1,KCB Bank Limited,102,Treasury Sq Mombasa ,Open,2001-01-01
1,KCB Bank Limited,329,Two Rivers,Open,2016-11-01
1,KCB Bank Limited,242,Ugunja ,Open,2001-01-01
1,KCB Bank Limited,157,Ukunda ,Open,2001-01-01
1,KCB Bank Limited,145,Un Gigiri ,Open,2001-01-01
1,KCB Bank Limited,243,United Mall ,Open,2001-01-01
1,KCB Bank Limited,167,University Way ,Open,2001-01-01
1,KCB Bank Limited,180,Village Market ,Open,2001-01-01
1,KCB Bank Limited,186,Voi ,Open,2001-01-01
1,KCB Bank Limited,153,Wajir ,Open,2001-01-01
1,KCB Bank Limited,227,Watamu ,Open,2001-01-01
1,KCB Bank Limited,188,Webuye ,Open,2001-01-01
1,KCB Bank Limited,301,Westgate Advantage,Open,2012-11-26
1,KCB Bank Limited,95,Wote ,Open,2001-01-01
1,KCB Bank Limited,198,Wundanyi ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,69,Athi River ,Closed - 01-JAN-99,2001-01-01
2,Standard Chartered Bank Kenya Limited,90,Bungoma ,Open,2012-12-14
2,Standard Chartered Bank Kenya Limited,78,C.o.u ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,84,Chiromo,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,80,Eastleigh ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,0,Eldoret ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,61,Gatundu ,Closed - 01-JAN-99,2001-01-01
2,Standard Chartered Bank Kenya Limited,85,Greenspan,Open,2012-06-04
2,Standard Chartered Bank Kenya Limited,63,Haile Selassie Avenue Branch ,Closed - 01-JAN-99,2001-01-01
2,Standard Chartered Bank Kenya Limited,19,Harambee Avenue ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,53,Industrial Area ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,65,Kabarnet ,Closed - 01-JAN-99,2001-01-01
2,Standard Chartered Bank Kenya Limited,54,Kakamega ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,75,Karen ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,6,Kenyatta Avenue ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,1,Kericho ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,20,Kiambu ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,5,Kilindini ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,7,Kimathi Street ,Closed - 01-JAN-99,2001-01-01
2,Standard Chartered Bank Kenya Limited,81,Kisii ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,2,Kisumu ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,3,Kitale ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,89,Kitengela,Open,2013-05-06
2,Standard Chartered Bank Kenya Limited,64,Koinage,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,62,Lamu ,Closed - 01-JAN-99,2001-01-01
2,Standard Chartered Bank Kenya Limited,73,Langata ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,16,Machakos ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,74,Makupa ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,60,Malindi ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,17,Meru ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,8,Moi Avenue ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,76,Muthaiga ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,9,Nakuru ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,10,Nanyuki ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,83,Nyali ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,11,Nyeri ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,72,Ruaraka ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,87,The Junction,Open,2012-11-06
2,Standard Chartered Bank Kenya Limited,86,The T-Mall,Open,2012-12-14
2,Standard Chartered Bank Kenya Limited,12,Thika ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,91,Thika Road Mall,Open,2013-11-01
2,Standard Chartered Bank Kenya Limited,4,Treasury Square ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,79,Ukay ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,92,UN Gigiri,Open,2015-02-01
2,Standard Chartered Bank Kenya Limited,82,Upper Hill Branch ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,15,Westlands ,Open,2001-01-01
2,Standard Chartered Bank Kenya Limited,71,Yaya Centre Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,90,Abc Premier Life Centre ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,128,Bamburi Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,77,Barcalys Plaza Corporate Service Centre ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,21,Barclaycard Operations ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,56,Barclays Advisory And Reg. Services ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,290,Barclays Business Support  Bbs ,Closed - 01-JAN-99,2001-01-01
3, Barclays Bank of Kenya Limited,96,Barclays Merchant Finance Ltd. ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,97,Barclays Securities Services (k ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,29,Bomet ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,48,Bungoma ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,84,Bunyala Road ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,28,Buruburu ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,88,Busia ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,79,Butere Road Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,151,Cash Monitoring Unit ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,114,Changamwe Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,38,Chomba House-river Road ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,60,Chuka Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,273,Consumer Operations ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,287,Corporate Credit Team ,Closed - 01-JAN-99,2001-01-01
3, Barclays Bank of Kenya Limited,354,Credit Operations ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,47,Development House Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,100,Diani Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,81,Digo Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,159,Digo Prestige ,Closed - 01-JAN-99,2001-01-01
3, Barclays Bank of Kenya Limited,337,Documents And Securities  Dsc ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,14,Eastleigh Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,3,Eldoret Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,115,Eldoret Local Business Club Branch ,Closed - 01-JAN-99,2001-01-01
3, Barclays Bank of Kenya Limited,129,Eldoret Premier Life Centre ,Closed - 01-JAN-99,2001-01-01
3, Barclays Bank of Kenya Limited,4,Embu Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,102,Embu Premier Life ,Closed - 01-JAN-99,2001-01-01
3, Barclays Bank of Kenya Limited,70,Enterprise Road Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,134,Enterprise Road Corporate Service Centre ,Closed - 01-JAN-99,2001-01-01
3, Barclays Bank of Kenya Limited,120,Enterprise Road Premier Life ,Closed - 01-JAN-99,2001-01-01
3, Barclays Bank of Kenya Limited,300,Finance Department ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,17,Garissa Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,33,Gikomba ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,23,Gilgil Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,57,Githunguri Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,82,Haile Selassie Avenue Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,130,Harambee Ave - Premier Life Centre ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,400,Head office,Open,2001-01-01
3, Barclays Bank of Kenya Limited,1,Head Office - Vpc ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,51,Homa Bay Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,112,Hurlingham - Premier Life Centre ,Closed - 01-JAN-99,2001-01-01
3, Barclays Bank of Kenya Limited,45,Hurlingham Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,42,Isiolo Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,72,Juja Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,62,Kabarnet Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,26,Kakamega Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,6,Kapenguria Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,2,Kapsabet Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,206,Karatina Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,146,Karen -  Premier Life Center ,Closed - 01-JAN-99,2001-01-01
3, Barclays Bank of Kenya Limited,65,Karen Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,93,Kariobangi Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,59,Kasarani Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,34,Kawangware ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,7,Kericho Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,63,Kerugoya Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,74,Kikuyu Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,19,Kilifi Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,78,Kiriaini Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,8,Kisii Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,25,Kisii Premier Life ,Closed - 01-JAN-99,2001-01-01
3, Barclays Bank of Kenya Limited,107,Kisumu -  Premier Life Centre ,Closed - 01-JAN-99,2001-01-01
3, Barclays Bank of Kenya Limited,9,Kisumu Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,91,Kisumu Local Business Branch ,Closed - 01-JAN-99,2001-01-01
3, Barclays Bank of Kenya Limited,132,Kitale Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,101,Kitale Premier Life Centre ,Closed - 01-JAN-99,2001-01-01
3, Barclays Bank of Kenya Limited,68,Kitengela Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,15,Kitui Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,49,Lavington Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,11,Limuru Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,40,Machakos Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,46,Makupa Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,138,Malindi -  Premier Life Centre ,Closed - 01-JAN-99,2001-01-01
3, Barclays Bank of Kenya Limited,12,Malindi Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,113,Market Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,44,Maua Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,35,Mbale ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,13,Meru Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,80,Migori Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,145,Moi Avenue Mombasa -  Premier Life Centre ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,75,Moi Avenue-nairobi Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,131,Mombasa Nkrumah Raod. - Premier Life Centre ,Closed - 01-JAN-99,2001-01-01
3, Barclays Bank of Kenya Limited,220,Mombasa Nyerere Ave -  Premier Life Centre ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,39,Mumias Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,5,Murang A Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,55,Muthaiga Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,148,Muthaiga Premier ,Closed - 01-JAN-99,2001-01-01
3, Barclays Bank of Kenya Limited,103,Nairobi J.k.i.a Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,83,Nairobi University Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,86,Nairobi West Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,111,Naivasha Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,95,Nakumatt Embakasi Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,71,Nakumatt Meru Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,61,Nakumatt-westgate Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,27,Nakuru East ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,156,Nakuru Local Business Club ,Closed - 01-JAN-99,2001-01-01
3, Barclays Bank of Kenya Limited,142,Nakuru West - Premier Life Centre ,Closed - 01-JAN-99,2001-01-01
3, Barclays Bank of Kenya Limited,125,Nakuru West Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,190,Nanyuki Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,41,Narok Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,43,Ngong Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,16,Nkrumah Road Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,162,Nkrumah Road Corporate Service Centre ,Closed - 01-JAN-99,2001-01-01
3, Barclays Bank of Kenya Limited,139,Nyahururu Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,76,Nyali ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,18,Nyamira Branch ,Open,2001-01-01
3, Barclays Bank of Kenya Limited,30,Nyeri Branch ,Open,2001-01-01
